time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
2.51	0.647213595499958	-0.24721359549995803	0.2
2.64	0.9477225575051661	-0.14772255750516616	0.4
2.69	1.4944271909999158	-0.29442719099991577	0.6
2.7	2.10384048104053	-0.5038404810405299	0.8
2.72	2.5038404810405295	-0.10384048104052979	1.2
2.82	3.4142135623730945	0.5857864376269049	2.0
2.86	4.590890230020665	0.20910976997933517	2.4
2.88	4.790890230020665	0.4091097699793358	2.6
2.9	5.9021728866442675	1.2978271133557326	3.6000000000000005
2.91	5.87082869338697	2.1291713066130296	4.0
2.92	7.289979919597746	2.3100200804022535	4.8
2.93	8.480972058177587	2.719027941822413	5.6
2.94	9.761547262794323	3.038452737205678	6.4
2.95	9.730495168499704	3.469504831500294	6.6000000000000005
2.96	9.83315017762062	3.766849822379379	6.800000000000001
2.97	9.82842712474619	4.17157287525381	7.000000000000001
2.98	10.109980079602227	5.090019920397773	7.6
2.99	11.64575131106459	6.35424868893541	9.0
3.01	11.788435821108957	6.611564178891043	9.2
3.03	12.301851217221259	6.89814878277874	9.6
3.04	12.449489742783179	7.550510257216822	10.0
3.05	13.101851217221261	7.698148782778741	10.4
3.06	13.289979919597746	8.310020080402253	10.8
3.07	13.216590212458495	9.583409787541505	11.4
3.08	14.480350850198272	9.919649149801725	12.2
3.09	15.00768096208106	9.79231903791894	12.4
3.1	15.23606797749979	10.76393202250021	13.0
3.12	15.123538406167134	11.276461593832865	13.200000000000001
3.16	15.349358868961794	11.450641131038207	13.4
3.17	15.723538406167133	11.876461593832866	13.8
3.18	15.916575088810312	12.883424911189689	14.400000000000002
3.19	16.414213562373096	13.585786437626904	15.0
3.2	17.11657508881031	14.08342491118969	15.6
3.21	17.4431676725155	14.1568323274845	15.8
3.22	17.870828693386972	14.129171306613031	16.0
3.23	17.988854381999833	14.411145618000168	16.2
3.24	18.90217288664427	14.297827113355732	16.6
3.25	19.080350850198275	14.519649149801724	16.8
3.26	19.0	15.0	17.0
3.27	18.988854381999833	15.41114561800017	17.2
3.28	19.07332005306815	15.72667994693185	17.4
3.29	20.080350850198275	15.519649149801726	17.8
3.3	20.23606797749979	15.76393202250021	18.0
3.31	21.345207879911715	16.654792120088285	19.0
3.32	21.689979919597747	16.710020080402252	19.2
3.33	22.10185121722126	16.698148782778738	19.4
3.34	21.90217288664427	17.297827113355734	19.6
3.35	22.587467277262665	17.812532722737334	20.2
3.37	23.48097205817759	17.719027941822414	20.6
3.38	24.19284800875379	18.60715199124621	21.4
3.39	24.20768096208106	18.992319037918943	21.6
3.4	24.0	20.0	22.0
3.41	23.988854381999833	20.411145618000166	22.2
3.42	23.91657508881031	20.88342491118969	22.4
3.44	24.416590212458495	20.78340978754151	22.6
3.45	25.36794833886788	21.03205166113212	23.2
3.46	25.47364413533277	21.326355864667228	23.4
3.47	25.723538406167133	21.876461593832865	23.8
3.48	25.8431676725155	22.5568323274845	24.2
3.49	26.21659021245849	22.583409787541505	24.4
3.5	26.74164078649987	24.058359213500125	25.4
3.51	27.28323969741913	24.316760302580867	25.8
3.53	27.58113883008419	24.41886116991581	26.0
3.58	28.2165902124585	24.583409787541502	26.400000000000002
3.6	28.416590212458498	24.783409787541505	26.6
3.62	28.723538406167137	24.876461593832865	26.8
3.63	28.999999999999996	25.0	27.0
3.65	29.473644135332773	25.326355864667228	27.399999999999995
3.66	29.90217288664427	25.29782711335573	27.6
3.7	29.723538406167137	25.876461593832868	27.800000000000004
3.72	30.0	26.0	28.000000000000004
3.78	30.123538406167132	26.276461593832863	28.199999999999996
3.82	29.91657508881031	26.883424911189692	28.4
3.83	29.740175425099142	27.459824574900864	28.6
3.88	30.22474487139159	27.77525512860841	28.999999999999996
3.91	30.683239697419136	27.716760302580866	29.2
3.92	30.916575088810312	27.883424911189692	29.4
3.95	31.58885438199983	28.011145618000167	29.799999999999997
4.04	32.121320343559645	27.878679656440358	30.0
4.05	32.367948338867876	28.03205166113212	30.2
4.06	32.21659021245849	28.583409787541502	30.4
4.18	32.416590212458495	28.7834097875415	30.599999999999998
4.23	33.236067977499786	28.76393202250021	31.0
4.24	33.123538406167135	29.276461593832863	31.2
4.25	33.21659021245849	29.583409787541505	31.4
4.29	33.790890230020665	29.409109769979334	31.6
4.33	33.96794833886788	29.63205166113212	31.8
4.35	34.54950975679639	29.45049024320361	32.0
4.42	34.48035085019828	29.91964914980173	32.2
4.48	35.10185121722126	29.698148782778738	32.4
4.49	35.73049516849971	29.46950483150029	32.6
4.5	35.91547594742265	30.08452405257735	33.0
4.53	35.97488738510233	30.42511261489768	33.2
4.54	36.00768096208106	30.79231903791894	33.4
4.7	36.10998007960223	31.090019920397776	33.6
4.71	36.28997991959774	31.31002008040225	33.8
4.77	36.34520787991171	31.65479212008828	34.0
4.79	36.5493588689618	32.650641131038206	34.6
4.82	36.72353840616713	32.876461593832865	34.8
4.86	37.0	33.0	35.0
4.89	37.123538406167135	33.27646159383287	35.2
4.97	37.07332005306815	33.726679946931846	35.4
5.01	37.116575088810315	34.08342491118969	35.6
5.02	37.28323969741913	34.31676030258087	35.8
5.03	37.41421356237309	34.58578643762691	36.0
5.11	37.68323969741913	34.71676030258087	36.2
5.12	38.21659021245849	34.583409787541505	36.4
5.16	38.116575088810315	35.08342491118969	36.6
5.17	38.28323969741913	35.31676030258087	36.8
5.23	38.224744871391586	35.775255128608414	37.0
5.27	38.29544511501034	36.10455488498967	37.2
5.28	38.540175425099136	36.25982457490086	37.4
5.35	38.941640786499875	36.25835921350013	37.6
5.36	39.44316767251549	36.1568323274845	37.8
5.38	39.58113883008419	36.41886116991581	38.0
5.4	39.68323969741913	36.71676030258087	38.2
5.41	39.540175425099136	37.25982457490086	38.4
5.44	39.941640786499875	37.25835921350013	38.6
5.45	41.0	37.0	39.0
5.57	41.123538406167135	37.27646159383287	39.2
5.67	41.07332005306815	37.726679946931846	39.4
5.69	41.116575088810315	38.08342491118969	39.6
5.87	41.41421356237309	38.58578643762691	40.0
6.05	41.503840481040534	38.89615951895947	40.2
6.16	41.91657508881031	38.883424911189685	40.4
6.24	41.941640786499875	39.25835921350013	40.6
6.3	42.44316767251549	39.1568323274845	40.8
6.47	42.87082869338697	39.12917130661303	41.0
6.48	42.988854381999836	39.41114561800017	41.2
6.62	43.21659021245849	39.583409787541505	41.4
6.63	43.67364413533277	39.52635586466723	41.6
6.65	43.58885438199983	40.011145618000164	41.8
6.68	44.121320343559645	39.878679656440355	42.0
6.72	44.36794833886788	40.03205166113212	42.2
6.74	44.90998007960223	39.89001992039777	42.4
7.0	44.902172886644266	40.29782711335574	42.6
7.26	45.18746727726266	40.41253272273733	42.8
7.52	45.236067977499786	40.763932022500214	43.0
7.55	45.48035085019828	40.91964914980173	43.2
7.56	45.808318915758456	40.99168108424154	43.4
7.8	46.10998007960223	41.09001992039777	43.6
7.87	45.96794833886788	41.63205166113212	43.8
8.05	46.34520787991171	41.65479212008829	44.0
8.12	46.78843582110896	41.611564178891044	44.2
8.17	47.192848008753785	41.60715199124621	44.4
8.62	47.10998007960223	42.09001992039777	44.6
8.69	47.08035085019827	42.51964914980172	44.8
8.82	47.34520787991171	42.65479212008829	45.0
9.08	47.36794833886788	43.03205166113212	45.2
9.14	47.47364413533277	43.32635586466723	45.4
9.26	47.790890230020665	43.40910976997934	45.6
9.36	48.18746727726266	43.41253272273733	45.8
9.38	48.54950975679639	43.45049024320361	46.0
9.43	48.36794833886788	44.03205166113212	46.2
9.84	48.70217288664426	44.097827113355734	46.4
10.02	49.10998007960223	44.09001992039777	46.6
10.38	49.48328157299974	44.11671842700025	46.8
10.76	49.54950975679639	44.45049024320361	47.0
11.14	49.36794833886788	45.03205166113212	47.2
11.26	49.21659021245849	45.583409787541505	47.4
11.41	49.5493588689618	45.650641131038206	47.6
11.91	49.58885438199983	46.011145618000164	47.8
12.0	50.0	46.0	48.0
12.38	50.48035085019828	45.91964914980173	48.2
12.48	51.00768096208106	45.792319037918936	48.4
13.12	51.30185121722126	45.89814878277874	48.6
13.69	51.83315017762061	45.76684982237938	48.8
14.94	52.08220700148449	45.91779299851551	49.0
14.99	51.97488738510232	46.425112614897685	49.2
16.03	51.90998007960223	46.89001992039777	49.4
16.64	51.90217288664427	47.29782711335574	49.6
16.66	52.18746727726267	47.41253272273733	49.8
16.94	52.73861278752583	47.26138721247417	50.0
17.94	52.78843582110896	47.611564178891044	50.2
19.61	53.10185121722127	47.69814878277874	50.4
20.15	53.00831891575846	48.191681084241544	50.6
20.85	52.96794833886788	48.63205166113212	50.8
21.72	53.12132034355964	48.878679656440355	51.0
22.75	53.47364413533276	49.32635586466723	51.4
24.0	54.00831891575846	49.191681084241544	51.6
25.33	54.38843582110896	49.21156417889104	51.800000000000004
25.67	54.44948974278317	49.55051025721682	52.0
25.68	54.58746727726267	49.81253272273734	52.2
25.72	54.47364413533277	50.32635586466723	52.400000000000006
26.68	54.416590212458495	50.78340978754151	52.6
27.12	54.849390153191926	50.75060984680807	52.800000000000004
27.17	54.87082869338696	51.12917130661303	53.0
27.97	54.843167672515506	51.5568323274845	53.2
28.71	55.349358868961794	51.450641131038196	53.400000000000006
29.49	55.416590212458495	51.783409787541515	53.6
30.1	55.44316767251549	52.1568323274845	53.79999999999999
31.08	55.5811388300842	52.41886116991581	54.0
32.23	55.843167672515506	52.55683232748451	54.2
32.73	55.91657508881032	52.88342491118968	54.400000000000006
34.84	56.273320053068154	52.926679946931856	54.6
35.35	56.10384048104052	53.496159518959466	54.79999999999999
36.96	56.224744871391586	53.775255128608414	55.00000000000001
37.64	56.503840481040534	53.89615951895947	55.2
38.51	56.91657508881032	53.88342491118968	55.39999999999999
40.99	57.416590212458495	53.7834097875415	55.60000000000001
42.52	57.283239697419134	54.31676030258087	55.8
45.38	57.581138830084186	54.418861169915814	56.00000000000001
49.5	57.503840481040534	54.89615951895948	56.2
50.95	57.540175425099136	55.25982457490086	56.39999999999999
52.87	57.49442719099992	55.705572809000095	56.60000000000001
54.43	57.636660026534074	55.96333997346592	56.8
55.76	57.99999999999999	56.00000000000001	56.99999999999999
56.64	58.503840481040534	55.89615951895948	57.2
64.79	58.74164078649987	56.05835921350013	57.4
67.38	58.74017542509914	56.459824574900864	57.60000000000001
