time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
3.04	0.55662536633555	-0.41869433185279137	0.06896551724137931
3.08	0.8205126335246807	-0.5446505645591635	0.13793103448275862
3.1	1.0341308189037768	-0.6203377154555008	0.20689655172413793
3.13	1.220853502130585	-0.6691293641995505	0.27586206896551724
3.14	1.3898129771229766	-0.7001578047091837	0.3448275862068966
3.15	2.0063865083973793	-0.9029382325353105	0.5517241379310345
3.18	2.1293983084840944	-0.8880189981392665	0.6206896551724138
3.19	2.2474274188021575	-0.8681170739745712	0.6896551724137931
3.2	2.5058273744796256	-0.9885859951692808	0.7586206896551724
3.21	2.611898549386683	-0.9567261355935797	0.8275862068965517
3.22	2.9408805572180707	-1.0098460744594502	0.9655172413793104
3.23	3.0354774395655073	-0.9665119223241281	1.0344827586206897
3.24	3.216600386329698	-0.871772800122801	1.1724137931034484
3.25	3.5823329827584134	-0.823712293103241	1.3793103448275863
3.26	3.7378182600166796	-0.7033355013959892	1.5172413793103448
3.27	3.9907920376610244	-0.6804472100748175	1.6551724137931034
3.28	4.360360198214375	-0.4982912326971334	1.9310344827586208
3.29	4.695434668042382	-0.2816415645941062	2.206896551724138
3.31	5.043615333012638	-0.2160291261160865	2.413793103448276
3.33	5.2327221328448825	-0.1292738569828137	2.5517241379310343
3.34	5.455663954667618	-0.21428464432278996	2.6206896551724137
3.36	5.839368742390694	-0.18419632859759097	2.8275862068965516
3.37	6.275248118896262	-0.2062826016548824	3.0344827586206895
3.38	6.3527118012943795	-0.007884215087482072	3.1724137931034484
3.39	6.464876482558204	0.01788213813145082	3.2413793103448274
3.4	6.4997860209337235	0.12090363423869048	3.310344827586207
3.41	6.683109879232949	0.07551081042222367	3.379310344827586
3.43	6.715886492960986	0.18066523117694594	3.4482758620689653
3.44	6.953090680456365	0.3572541471298431	3.6551724137931036
3.45	7.367095072046317	0.6329049279536821	3.9999999999999996
3.46	7.690198300949742	0.5856637680157735	4.137931034482759
3.47	8.266937465017694	0.8365108108443746	4.551724137931035
3.48	8.567365867995608	0.9498755113147372	4.758620689655172
3.49	8.85433583369272	1.0766986490659014	4.9655172413793105
