time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
2.77	0.5566253663355499	-0.41869433185279126	0.06896551724137931
2.81	0.8205126335246807	-0.5446505645591635	0.13793103448275862
2.82	1.0341308189037768	-0.6203377154555008	0.20689655172413793
2.84	1.54572662985971	-0.7181404229631584	0.41379310344827586
2.86	2.0063865083973793	-0.9029382325353105	0.5517241379310345
2.87	2.470279014830844	-0.8151066010377406	0.8275862068965517
2.88	3.216600386329698	-0.871772800122801	1.1724137931034484
2.89	3.6898599802085865	-0.9312392905534137	1.3793103448275863
2.9	4.552538856285728	-0.6904698907684866	1.9310344827586208
2.91	5.199332044326659	-0.6476079063956235	2.2758620689655173
2.92	7.309908005947673	-0.6892183507752593	3.310344827586207
2.93	8.430181013262663	0.12154312466837161	4.275862068965517
2.94	9.59220651352866	0.7526210726782367	5.172413793103448
2.95	11.083495042665845	1.3302980607824306	6.206896551724138
2.96	12.470671787093105	1.8741557991137927	7.1724137931034475
2.97	14.236402591045373	2.729114650333937	8.482758620689655
2.98	15.789583801521779	3.382829991581668	9.586206896551722
2.99	17.345820893660484	4.861075658063654	11.10344827586207
3.0	18.84617097391068	5.843484198503112	12.344827586206897
3.01	20.26583006484481	6.768652693775879	13.517241379310343
3.02	21.883499426745736	8.047535056012881	14.965517241379308
3.03	22.958204367688502	9.041795632311498	15.999999999999998
3.04	24.03226617249336	9.484975206816983	16.758620689655174
3.05	24.96434426343198	10.483931598636985	17.72413793103448
3.06	25.86522152337088	11.514088821456712	18.689655172413794
3.07	27.262780892354925	12.047563935231281	19.655172413793103
3.08	28.074918777040452	13.166460533304377	20.620689655172413
3.09	29.083284230780887	14.089129562322558	21.586206896551722
3.1	30.520410688533246	15.272692759742618	22.896551724137932
3.11	31.382658824562203	16.479410140955043	23.931034482758623
3.12	32.347302810400414	16.894076499944415	24.620689655172413
3.13	33.596215994141666	18.127921936892815	25.862068965517242
3.14	34.46829630952328	19.18687610426982	26.82758620689655
3.15	36.01238209770645	20.125548936776312	28.068965517241377
3.16	36.763361799252124	20.891810614540976	28.827586206896548
3.17	37.8981283402372	21.412216487349006	29.655172413793103
3.18	38.79387395150981	22.447505358835024	30.620689655172416
3.19	39.33005536530491	23.42856532435026	31.379310344827584
3.2	41.0027565389964	23.82482966790015	32.41379310344828
3.21	41.549964630286816	24.656931921437316	33.10344827586207
3.22	42.377559254383044	25.070716607685917	33.724137931034484
3.23	42.46281903292902	26.364767173967536	34.41379310344828
3.24	43.199349499547054	26.86961601769432	35.03448275862069
3.25	43.64062755737663	27.945579339175097	35.793103448275865
3.26	44.152643312735776	29.08873599760905	36.62068965517241
3.27	45.048225029875816	29.848326694262113	37.44827586206896
3.28	45.77295571481925	30.22704428518075	38.0
3.29	46.279934850834415	31.237306528475933	38.758620689655174
3.3	46.83081202976561	32.20367072885508	39.51724137931035
3.31	47.004418385390856	32.85765058012638	39.93103448275862
3.32	47.895930462230446	33.48337988259715	40.689655172413794
3.33	48.738739836877656	34.433673956225796	41.58620689655172
3.34	48.80686042632772	35.88279474608608	42.3448275862069
3.35	49.13954402307545	36.51562839071765	42.82758620689655
3.36	49.402363621382015	37.08039499930763	43.241379310344826
3.37	49.689812217431935	37.48260157567152	43.58620689655173
3.38	49.815938888566755	37.908199042467736	43.862068965517246
3.39	50.204527404051646	38.898920871810425	44.55172413793104
3.4	50.31300958860992	39.75595592863146	45.03448275862069
3.41	51.00272351017736	40.03175924844332	45.51724137931034
3.42	51.587965940556025	40.54996509392673	46.06896551724138
3.43	51.996184655490865	40.83140155140569	46.41379310344828
3.44	52.5562193561951	41.23688409208076	46.89655172413793
3.45	52.54345346618287	41.80137412002403	47.172413793103445
3.46	52.7531930313037	41.86749662386872	47.310344827586206
3.47	53.61647223114967	42.52145880333308	48.06896551724138
3.48	54.45974617850501	43.195426235288096	48.82758620689655
3.49	54.56943113563752	43.63746541608662	49.10344827586207
3.5	54.735989136233975	44.160562587903954	49.44827586206896
3.51	55.079341135748535	44.36893472632042	49.724137931034484
3.52	55.28628522350749	45.127507879940794	50.20689655172414
3.53	55.617230476100865	45.624148834243954	50.62068965517241
3.54	55.84206450465636	45.81310790913673	50.827586206896555
3.55	55.89891715262506	45.8941862956508	50.89655172413793
3.56	55.964596316275426	46.24230023544872	51.10344827586207
3.57	56.06846282694929	46.41429579374036	51.241379310344826
3.58	56.16803499882354	46.59058569083163	51.37931034482759
3.59	56.205205190041795	46.967208603061664	51.58620689655172
3.6	56.345237201796486	47.10303866027248	51.724137931034484
3.61	56.506244975775076	47.49375502422492	52.0
3.62	56.52410429350779	47.75175777545772	52.137931034482754
3.63	56.756184039764356	47.795540098166676	52.275862068965516
3.64	56.84298767123607	47.84666750117773	52.3448275862069
3.65	57.04250680480286	48.336803540024725	52.689655172413794
3.67	57.168939134393405	48.62416431388246	52.89655172413793
3.68	57.25305873330095	49.2296998873887	53.241379310344826
3.69	57.53375706613586	49.50072569248483	53.51724137931034
3.7	57.726892279758005	49.583452547828216	53.6551724137931
3.71	57.850911535197206	49.59736432687178	53.72413793103449
3.72	58.038808077393035	49.96119192260697	54.0
3.74	58.157338703693874	49.98059233078887	54.068965517241374
3.77	58.196023701614195	50.49363147079959	54.344827586206904
3.78	58.361580233503354	50.603937007875956	54.48275862068965
3.79	58.473475711821706	50.62997256404036	54.55172413793103
3.8	58.692250850398395	50.687059494429185	54.68965517241379
3.81	59.02201634628729	50.633156067505816	54.82758620689655
3.82	59.052109389548	50.87892509321061	54.96551724137932
3.83	59.27297092918427	51.20978769150539	55.241379310344826
3.85	59.30990800594766	51.31078164922474	55.3103448275862
3.86	59.31707466326539	51.579477060872534	55.44827586206896
3.87	59.657768091777704	51.652576735808495	55.65517241379311
3.88	59.71485502216653	51.871351874385184	55.79310344827586
3.9	59.74089057833093	51.98324735270353	55.86206896551724
3.91	59.76518004380099	52.09688892171624	55.93103448275861
3.93	59.85119611540729	52.14880388459269	55.99999999999999
3.95	60.36423525541801	52.18748888251302	56.27586206896552
3.96	60.44327870343872	52.24637646897507	56.34482758620689
3.97	60.41686609026628	52.54865115111302	56.48275862068965
3.99	60.49261083743842	52.610837438423644	56.551724137931025
4.0	60.6281325594902	52.613246750854636	56.62068965517242
4.01	60.76137503837869	52.617935306448906	56.6896551724138
4.02	60.89244459554822	52.624796783762115	56.75862068965517
4.04	60.852802562613064	52.94030088566281	56.896551724137936
4.07	60.98203292820482	52.94900155455379	56.9655172413793
4.08	60.98827934695983	53.08068617028155	57.03448275862068
4.09	61.47897796406041	53.00378065662925	57.24137931034483
4.13	61.54529547031843	53.21332521933676	57.37931034482758
4.23	61.60551442085559	53.29103730328234	57.44827586206897
4.24	61.72264945229814	53.311833306322555	57.51724137931035
4.26	61.894792040526085	53.27762175257737	57.586206896551715
4.27	62.06414844167818	53.38412742039078	57.72413793103448
4.28	62.22883550978923	53.49530242124526	57.862068965517246
4.29	62.39181533898396	53.47025362653329	57.931034482758626
4.31	62.49479358526428	53.64313744921848	58.06896551724138
4.34	62.4809875790116	53.93280552443668	58.20689655172413
4.35	62.64040520853924	53.91131892939178	58.27586206896551
4.4	62.742051941757914	53.947603230655886	58.344827586206904
4.41	62.84236179224779	53.985224414648755	58.41379310344828
4.44	62.941362955264935	54.02415428611438	58.48275862068966
4.45	63.03908170956325	54.06436656629883	58.55172413793104
4.47	63.13554255660674	54.10583675373809	58.620689655172406
4.5	63.06752180206775	54.31178854275982	58.689655172413794
4.54	63.05084155877674	54.466399820533596	58.758620689655174
4.55	63.145173366731115	54.50999904706199	58.82758620689654
4.59	63.23823931754299	54.55486413073286	58.89655172413792
4.63	63.33006038095304	54.60097410180559	58.96551724137932
4.64	63.34161953935713	54.86527701236701	59.10344827586207
4.7	63.37320307494145	54.971624511265446	59.17241379310345
4.71	63.60482654536027	55.01586310981214	59.310344827586206
4.72	63.71782240000402	55.17872932413389	59.448275862068954
4.75	63.686137949090785	55.34834480952993	59.51724137931035
4.76	63.73225255104603	55.57809227654018	59.6551724137931
4.79	63.87144141474861	55.57683444732036	59.724137931034484
4.8	64.0083096483313	55.57789724822041	59.793103448275865
