time	high_ci_0.05	low_ci_0.05	mean
1600.93	55.116575088810315	52.08342491118969	53.6
1698.05	55.103840481040535	52.49615951895946	53.79999999999999
1808.49	55.224744871391586	52.775255128608414	54.0
1830.04	55.03666002653408	53.363339973465926	54.2
1830.69	54.947722557505166	53.85227744249483	54.400000000000006
1831.09	55.147722557505176	54.052277442494834	54.6
1831.9	55.24721359549996	54.352786404500044	54.79999999999999
1846.91	55.707106781186546	54.292893218813454	55.00000000000001
1879.12	56.03666002653408	54.363339973465926	55.2
1931.68	55.947722557505166	54.85227744249484	55.39999999999999
1998.74	56.14772255750516	55.052277442494834	55.60000000000001
2006.34	56.63666002653407	54.96333997346592	55.8
2027.73	56.99999999999999	55.00000000000001	56.00000000000001
2228.83	57.29544511501034	55.10455488498967	56.2
2288.55	57.74164078649987	55.05835921350013	56.39999999999999
2422.39	58.273320053068154	54.92667994693184	56.60000000000001
2453.73	58.283239697419134	55.31676030258087	56.8
2565.8	58.4142135623731	55.58578643762691	56.99999999999999
2600.32	58.29544511501034	56.10455488498967	57.2
2660.25	58.540175425099136	56.25982457490086	57.4
2714.73	58.941640786499875	56.25835921350013	57.60000000000001
2831.64	58.89544511501034	56.70455488498967	57.8
3277.74	59.4142135623731	56.58578643762691	57.99999999999999
3576.79	59.50384048104054	56.89615951895948	58.20000000000001
3579.16	59.54017542509914	57.25982457490086	58.4
3626.91	60.11657508881032	57.08342491118968	58.599999999999994
3959.01	60.4431676725155	57.156832327484494	58.8
4252.57	60.58113883008419	57.4188611699158	59.0
4422.93	60.50384048104054	57.896159518959465	59.20000000000001
5441.86	60.91657508881031	57.883424911189685	59.4
5615.21	61.11657508881031	58.08342491118969	59.599999999999994
6500.29	61.58885438199984	58.01114561800016	59.8
7191.58	61.58113883008419	58.4188611699158	60.0
7927.85	61.68323969741913	58.71676030258087	60.199999999999996
10816.06	61.54017542509913	59.25982457490087	60.4
10892.91	61.941640786499875	59.258359213500135	60.6
11352.73	62.4431676725155	59.1568323274845	60.8
12640.14	62.58113883008419	59.41886116991581	61.0
12652.59	62.988854381999836	59.41114561800017	61.199999999999996
14740.83	62.91657508881031	59.883424911189685	61.4
17543.69	62.941640786499875	60.25835921350012	61.6
17969.84	63.10384048104053	60.496159518959466	61.8
26974.91	63.0	61.0	62.0
27026.5	63.03666002653407	61.363339973465926	62.2
27566.49	62.94772255750517	61.85227744249483	62.4
32732.01	63.14772255750517	62.05227744249483	62.6
37021.92	63.247213595499964	62.35278640450004	62.8
37846.4	63.0	63.0	63.0
39919.92	63.64721359549996	62.752786404500036	63.2
42229.75	63.94772255750517	62.85227744249483	63.4
44738.32	64.14772255750516	63.052277442494834	63.6
47175.87	64.63666002653407	62.96333997346593	63.800000000000004
55307.16	64.70710678118655	63.292893218813454	64.0
63432.15	65.03666002653408	63.363339973465926	64.2
82714.02	65.54017542509915	63.25982457490087	64.4
86400.0	65.54017542509915	63.25982457490087	64.4
